case_id,set_name,oracle_split,target_rgroup,predicted_dominant_valid_rgroup,predicted_equals_oracle,target_in_top3_valid_rgroups,target_score_ratio_valid,dominant_ratio_valid_rgroups,not_independent_locator_benchmark,not_construction_consistency_denominator
case_002463,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002464,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002467,S0_all_valid_injection_attempts,global_pose_failure,R4,R4,True,True,1.0,1.0,True,True
case_002469,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002471,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002472,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002473,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002474,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002475,S0_all_valid_injection_attempts,near_miss_contact,R4,R4,True,True,1.0,1.0,True,True
case_002476,S0_all_valid_injection_attempts,near_miss_contact,R4,,False,False,0.0,0.0,True,True
case_002478,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002479,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002483,S0_all_valid_injection_attempts,supported_single_rgroup,R4,R4,True,True,1.0,1.0,True,True
case_002485,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002486,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002487,S0_all_valid_injection_attempts,near_miss_contact,R7,,False,False,0.0,0.0,True,True
case_002488,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002489,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002490,S0_all_valid_injection_attempts,near_miss_contact,R7,,False,False,0.0,0.0,True,True
case_002495,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002496,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002501,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002502,S0_all_valid_injection_attempts,near_miss_contact,R7,R7,True,True,1.0,1.0,True,True
case_002503,S0_all_valid_injection_attempts,global_pose_failure,R3,R3,True,True,1.0,1.0,True,True
case_002505,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002507,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002508,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002509,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002510,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002511,S0_all_valid_injection_attempts,near_miss_contact,R3,,False,False,0.0,0.0,True,True
case_002512,S0_all_valid_injection_attempts,near_miss_contact,R3,R3,True,True,1.0,1.0,True,True
case_002518,S0_all_valid_injection_attempts,supported_single_rgroup,R3,R3,True,True,1.0,1.0,True,True
case_002521,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002522,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002523,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002524,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002525,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002526,S0_all_valid_injection_attempts,near_miss_contact,R5,,False,False,0.0,0.0,True,True
case_002533,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002534,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002535,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002536,S0_all_valid_injection_attempts,near_miss_contact,R5,R5,True,True,1.0,1.0,True,True
case_002539,S0_all_valid_injection_attempts,near_miss_contact,R6,,False,False,0.0,0.0,True,True
case_002543,S0_all_valid_injection_attempts,supported_single_rgroup,R6,R6,True,True,1.0,1.0,True,True
case_002544,S0_all_valid_injection_attempts,supported_single_rgroup,R6,R6,True,True,1.0,1.0,True,True
case_002545,S0_all_valid_injection_attempts,near_miss_contact,R6,,False,False,0.0,0.0,True,True
case_002546,S0_all_valid_injection_attempts,supported_single_rgroup,R6,R6,True,True,1.0,1.0,True,True
case_002547,S0_all_valid_injection_attempts,near_miss_contact,R6,,False,False,0.0,0.0,True,True
case_002548,S0_all_valid_injection_attempts,supported_single_rgroup,R6,R6,True,True,1.0,1.0,True,True
case_002552,S0_all_valid_injection_attempts,supported_single_rgroup,R6,R6,True,True,1.0,1.0,True,True
case_002555,S0_all_valid_injection_attempts,supported_single_rgroup,R6,R6,True,True,1.0,1.0,True,True
case_002559,S0_all_valid_injection_attempts,global_pose_failure,R7,R7,True,True,1.0,1.0,True,True
case_002560,S0_all_valid_injection_attempts,global_pose_failure,R7,R7,True,True,1.0,1.0,True,True
case_002561,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002562,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002563,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002566,S0_all_valid_injection_attempts,near_miss_contact,R7,,False,False,0.0,0.0,True,True
case_002568,S0_all_valid_injection_attempts,global_pose_failure,R7,R7,True,True,1.0,1.0,True,True
case_002569,S0_all_valid_injection_attempts,global_pose_failure,R7,R7,True,True,1.0,1.0,True,True
case_002573,S0_all_valid_injection_attempts,supported_single_rgroup,R7,R7,True,True,1.0,1.0,True,True
case_002575,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002576,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002577,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,True,0.42638480307185667,0.5736151969281433,True,True
case_002578,S0_all_valid_injection_attempts,near_miss_contact,R1,R1,True,True,0.8063421878382455,0.8063421878382455,True,True
case_002579,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002580,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002582,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002583,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002584,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002585,S0_all_valid_injection_attempts,supported_single_rgroup,R1,R1,True,True,0.9497449112365828,0.9497449112365828,True,True
case_002588,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002589,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002590,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002591,S0_all_valid_injection_attempts,near_miss_contact,R1,R2,False,False,0.0,1.0,True,True
case_002593,S0_all_valid_injection_attempts,near_miss_contact,R2,,False,False,0.0,0.0,True,True
case_002594,S0_all_valid_injection_attempts,near_miss_contact,R2,,False,False,0.0,0.0,True,True
case_002598,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002599,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002600,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002601,S0_all_valid_injection_attempts,near_miss_contact,R2,R2,True,True,1.0,1.0,True,True
case_002602,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002603,S0_all_valid_injection_attempts,supported_single_rgroup,R2,R2,True,True,1.0,1.0,True,True
case_002605,S0_all_valid_injection_attempts,near_miss_contact,R2,,False,False,0.0,0.0,True,True
case_002608,S0_all_valid_injection_attempts,near_miss_contact,R2,,False,False,0.0,0.0,True,True
